"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"1",0.01,6,100,1,0.08,0.04,6.94186883262524,245.067548591524,61.7521604820839,0.210643533691655,6.18755929308374,1.81393809464004
"2",0.01,6,300,1,0.04,0.24,4.3493595333078,165.743359039505,39.7538381739459,0.107935495595132,3.0155755007404,0.945101677067501
"3",0.01,6,500,1,0.04,0.44,2.74285095194385,84.6080154023099,37.1864711328898,0.068365397903494,2.14831096894013,0.743233686530114
"4",0.01,6,700,1,0,0.56,3.21303652996942,81.6107199428219,31.5501414944822,0.059004555531308,1.58043442122785,0.691221749581023
"5",0.01,6,900,1,0.16,0.72,3.42506811220407,99.8288690147627,29.1464725795772,0.0588973034713061,2.4101972515583,0.690531573150813
"6",0.01,6,1100,1,0.04,0.84,2.91094266703216,96.8097509758487,25.1027430956782,0.0630835666572481,1.78497824286246,0.481111864381253
"7",0.01,6,1300,1,0.04,0.84,2.76623684593663,81.2516652784548,28.0204464815938,0.0552300363130896,1.39395796903024,0.4898901759516
"8",0.01,8,100,1,0.04,0.2,5.42482802380594,222.105790192587,46.2440079473521,0.105712080172863,4.66440556325588,1.05580906016675
"9",0.01,8,300,1,0,0.52,2.82021022061429,108.351226308325,27.7396935577247,0.0624201471673935,1.91464700253515,0.675049508349758
"10",0.01,8,500,1,0.04,0.92,2.00357961491177,96.1914948560205,18.5005188127408,0.0306613478904144,2.02532801841251,0.338588983090594
"11",0.01,8,700,1,0,0.92,1.73092101872338,74.1401461591984,19.6205979018236,0.0420009332802186,1.70993790025206,0.411062151751042
"12",0.01,8,900,1,0.12,1,1.92268310435399,70.3195654981707,17.8142630861112,0.0464293679713281,1.72525927312656,0.372177887688236
"13",0.01,8,1100,1,0.08,1,2.07534824338777,82.8182396893762,15.6895171824978,0.0359927174479599,1.5358024083373,0.324312697572022
"14",0.01,8,1300,1,0.04,1,1.80047923267308,57.1288694107762,17.9661869957508,0.0287123207315692,1.14961436932395,0.352490088650995
"15",0.01,10,100,1,0.04,0.4,4.12898208051284,191.061966211909,40.2243164089956,0.082622162495329,3.58506790260728,0.734002170592152
"16",0.01,10,300,1,0.08,0.96,2.20374779804487,110.768590561894,22.6425655157484,0.0453473324002867,2.11444075710243,0.463978401196677
"17",0.01,10,500,1,0.04,1,1.6614416725319,95.9568244993572,17.9136383188218,0.0320490456793757,1.63120276086309,0.380343517763878
"18",0.01,10,700,1,0.04,1,1.2954172273445,70.4033777470826,13.5205164995841,0.0337004803483595,1.41922800024908,0.413123949472465
"19",0.01,10,900,1,0.08,1,1.71582596477842,75.3635149134505,16.9186027552221,0.0368894265934704,1.50541269560219,0.35320901567396
"20",0.01,10,1100,1,0.08,1,0.780967233366247,56.7255439668958,10.6664648968665,0.0188949754587599,1.30706771202198,0.177054079441973
"21",0.01,10,1300,1,0,1,0.934193714822125,49.0093634331118,11.4314567536494,0.0215933423443321,1.05798451217808,0.198628767978912
"22",0.01,12,100,1,0,0.68,3.68226727965747,173.067384365313,40.6666832544339,0.069563212433183,3.17803588671439,0.838659488281676
"23",0.01,12,300,1,0,1,1.78980154641114,116.518532950059,18.283201973575,0.0376986104012885,1.99056209075582,0.375037949801611
"24",0.01,12,500,1,0.08,1,1.18722770005671,89.6175257518404,14.4014706615302,0.0293047947473464,1.90323784457608,0.30235147302861
"25",0.01,12,700,1,0.08,1,1.29362695696365,66.3651890488925,11.6776033903866,0.0217622983577218,1.52729858534628,0.254603738694126
"26",0.01,12,900,1,0.08,1,1.00800306620259,67.5165581687951,7.79524581725276,0.0190652462302961,1.40255365157172,0.210355948265287
"27",0.01,12,1100,1,0.08,1,1.36559798104039,51.0588780558368,12.2703562717521,0.0273521582473732,1.1669746890199,0.255631931463558
"28",0.01,12,1300,1,0,1,1.02385664379268,43.8456510400455,10.5459425573701,0.0206375564886252,0.801229259302725,0.225112027027806
