"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"1",0.01,6,100,1,1,1,0.0947795354630614,5.0478073314334,NA,0.0339669304838825,0.0979686708019187,NA
"2",0.01,6,300,1,1,1,0.0473074945568703,5.30307021062107,NA,0.0193178337382609,0.0559239027741621,NA
"3",0.01,6,500,1,1,1,0.0180157876147348,5.46257601484927,NA,0.0122218232846317,0.0299980854224477,NA
"4",0.01,6,700,1,1,1,0.0888158449162214,5.47709755469665,NA,0.0126023860291805,0.0284955427780788,NA
"5",0.01,6,900,1,1,1,0.0222860256517572,5.34773656387842,NA,0.0133993007573583,0.0375481758407394,NA
"6",0.01,6,1100,1,1,1,-0.0193450045306017,5.43917460811031,NA,0.0122587926189413,0.0322931901568368,NA
"7",0.01,6,1300,1,1,1,0.0645515296938349,5.3880347193408,NA,0.0112006289205835,0.026996041861747,NA
"8",0.01,6,1500,1,1,1,0.0988859385532754,5.24135904009792,NA,0.0101233530548311,0.0221220354206763,NA
"9",0.01,8,100,1,0.64,1,0.19620378782746,-0.9785836347625,0.271536600043101,0.0194030692569431,0.10011621196022,0.079611196905561
"10",0.01,8,300,1,1,1,-0.00528776048416688,0.149775876594511,0.0783148631832695,0.0130641264986387,0.0498449084201549,0.0425826404276787
"11",0.01,8,500,1,1,1,0.0111019240811001,-0.374502952769523,0.0682552362163954,0.0112470837908753,0.053337799301304,0.0359652105575988
"12",0.01,8,700,1,1,1,0.0872204908620185,-0.0603885008338269,-0.0473333161428763,0.00852357619335676,0.0314446532628474,0.0241671756852823
"13",0.01,8,900,1,1,1,0.00801549370436078,-0.0276466067290934,0.161063992689289,0.00904858511239485,0.0343911346848971,0.0294224125480998
"14",0.01,8,1100,1,1,1,0.0675543641925404,-0.117015308201801,-0.149191174644045,0.00490934430300284,0.030859888552484,0.0210308589297196
"15",0.01,8,1300,1,1,1,-0.0117791038484677,-0.161540203101733,0.144395731602782,0.00795973009763246,0.0267150469199512,0.018981709284067
"16",0.01,8,1500,1,1,1,-0.123766779566703,0.14553461399665,0.25045527808547,0.00674465824183763,0.0334570406355436,0.0161898495250305
"17",0.01,10,100,1,0.84,1,0.0629286303984692,0.599702080994044,-0.846647118549504,0.0177024487815812,0.10523036240279,0.072367764951788
"18",0.01,10,300,1,1,1,-0.056083008770932,0.217573326400478,-0.257581036101458,0.00863294828165482,0.060320202521285,0.0486258452178045
