"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"59",0.02,10,900,1,1,0.04,-0.139272784222598,2.90756092870451,0,0,43,0
"60",0.02,10,1200,1,1,0.03,-0.314023265858279,3.08503340265078,0,0,49,0
"61",0.02,12,100,1,0.25,0.05,0.328909605572188,-0.911483895689171,0,12,47,0
"62",0.02,12,300,1,0.62,0.01,0.051142270543743,-4.96897907032189,0,0,41,0
"63",0.02,12,500,1,0.94,0.03,-0.250454593197527,9.48781244912505,0,0,55,0
"64",0.02,12,700,1,0.97,0.01,-0.33199671796968,4.77403382540536,0,0,46,0
"65",0.02,12,900,1,1,0.05,0.0880331592937501,-0.930699836176143,0,0,39,0
"66",0.02,12,1200,1,1,0.03,-0.0688387619262566,1.9428798503563,0,0,44,0
"67",0.02,14,100,1,0.25,0.03,0.0126533791569917,-10.6371978448036,0,7,41,0
"68",0.02,14,300,1,0.63,0.04,0.253108300525556,-4.29295197621146,0,0,37,0
"69",0.02,14,500,1,0.94,0.05,0.138846669502711,-1.50173769612499,0,0,34,0
"70",0.02,14,700,1,0.95,0.01,0.0138390589600678,-3.02091145249162,0,0,36,0
"71",0.02,14,900,1,0.99,0.02,-0.0135421891514663,-2.04181482820973,0,0,39,0
"72",0.02,14,1200,1,1,0.02,-0.0185035847148244,-1.58306306159481,0,0,37,0
"73",0.02,16,100,1,0.41,0.03,-0.0784297222460547,10.2723737254806,0,1,51,0
"74",0.02,16,300,1,0.79,0.02,-0.0182073032957913,0.296827652773241,0,0,44,0
"75",0.02,16,500,1,0.94,0.02,-0.105836472833577,-0.279520216519549,0,0,42,0
"76",0.02,16,700,1,1,0.03,0.0787662272644644,-0.564473224793741,0,0,38,0
"77",0.02,16,900,1,0.99,0.04,-0.0430496508477561,-1.28043781805628,0,0,41,0
"78",0.02,16,1200,1,1,0.03,0.101230984155456,-1.99414097875969,0,0,32,0
"79",0.02,18,100,1,0.43,0.02,0.0182512949175261,6.76674817854977,0,1,49,0
"80",0.02,18,300,1,0.91,0.02,0.078218546589275,1.62737053440336,0,0,44,0
"81",0.02,18,500,1,0.94,0.02,0.00730710094687082,-4.14298866639808,0,0,40,0
"82",0.02,18,700,1,1,0.02,0.0274165181359109,-4.48840861802758,0,0,32,0
"83",0.02,18,900,1,1,0.03,-0.103887220709032,-0.566967181310524,0,0,34,0
"84",0.02,18,1200,1,1,0.03,0.083063856595382,1.09680388014094,0,0,35,0
"85",0.03,6,100,1,0.35,0.02,-1.00104684615004,11.4941749414659,0,30,50,0
"86",0.03,6,300,1,0.74,0.03,-0.0543527177385009,-1.4933855190145,0,19,48,0
"87",0.03,6,500,1,0.94,0.01,0.281120836616346,1.07920190314804,0,19,42,0
"88",0.03,6,700,1,0.99,0.02,0.0466251126392164,-2.18708702955849,0,10,34,0
"89",0.03,6,900,1,1,0.05,-0.326606816454426,1.31419115863011,0,9,46,0
"90",0.03,6,1200,1,1,0.05,-0.151671688325823,-1.81868400399811,0,5,37,0
"91",0.03,8,100,1,0.36,0.01,1.24354256111851,-11.2462560383988,0,27,38,0
"92",0.03,8,300,1,0.92,0.04,-0.552712536169745,8.56734054818045,0,11,58,0
"93",0.03,8,500,1,0.99,0.02,0.0800149384658032,-1.57438748543745,0,6,35,0
"94",0.03,8,700,1,1,0.04,0.245892607382535,-1.60116235143225,0,6,43,0
"95",0.03,8,900,1,1,0.03,0.238146493214442,-1.01704428614829,0,2,36,0
"96",0.03,8,1200,1,1,0.04,-0.0913923778957625,0.723992608093569,0,1,41,0
"97",0.03,10,100,1,0.51,0.03,0.105547391341077,-0.902715915595761,0,18,46,0
"98",0.03,10,300,1,0.95,0.03,-0.205449202975993,0.0938306863546332,0,2,43,0
"99",0.03,10,500,1,0.97,0.08,0.328610921849101,-4.28238032673847,0,6,35,0
"100",0.03,10,700,1,1,0.04,0.264026381010946,-3.50686905981756,0,1,32,0
"101",0.03,10,900,1,1,0.01,-0.292310039006731,1.74155507686224,0,0,42,0
"102",0.03,10,1200,1,1,0.02,0.0469665059445987,-0.323255943124318,0,0,39,0
"103",0.03,12,100,1,0.58,0.06,-0.326382365190533,4.77959030059014,0,13,47,0
"104",0.03,12,300,1,0.98,0.05,0.00626761424238219,-1.18069165563924,0,1,47,0
"105",0.03,12,500,1,1,0.01,0.037690081674401,-1.16297358153207,0,0,41,0
"106",0.03,12,700,1,1,0.03,0.0735393923951932,0.0809220410101059,0,0,38,0
"107",0.03,12,900,1,1,0.04,0.0740089612953801,-1.12342940970792,0,0,39,0
"108",0.03,12,1200,1,1,0.02,0.138820405959212,-2.38069992257507,0,0,30,0
"109",0.03,14,100,1,0.68,0.02,-0.0938443621330637,5.16867815285464,0,6,45,0
