"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"1",0.01,6,100,1,0,0,0.0179410259216376,0.0461889774287739,-0.165137595039058,0.0446811311625416,0.115571857595941,0.057151160181986
"2",0.01,6,300,1,0.04,0.04,-0.136846175137516,0.0926761102242778,0.117445181514033,0.0284825632455313,0.0600835677370785,0.0347542484441149
"3",0.01,6,500,1,0.04,0,0.0480673155935845,0.0888185448829489,-0.096519757206227,0.0209081195665248,0.0458081378673228,0.024347249024028
"4",0.01,6,700,1,0.04,0.12,-0.18337180820302,0.206367368868535,0.179726045936515,0.0178864610301933,0.038016954599464,0.021645778566931
"5",0.01,6,900,1,0.08,0.04,0.128357525871614,-0.0947772684298181,-0.150522461509499,0.0164425737512706,0.0341785432960452,0.0207490895181271
"6",0.01,6,1100,1,0.08,0.08,-0.151121105682099,0.100822760493885,0.22162879203525,0.0150505978852659,0.0354149006302713,0.0192644841884188
"7",0.01,6,1300,1,0.04,0.04,-0.0918082135447224,0.287719146950973,-0.0331053400464922,0.011756296123177,0.0251174691767924,0.0140573041266119
"8",0.01,6,1500,1,0.04,0,0.0535169399896624,0.0464763479671284,-0.0848392443700834,0.00877525683537007,0.0236269816150592,0.0147923099380878
"9",0.01,8,100,1,0.04,0.08,-0.289550368352665,0.0635346455825722,0.555798445984023,0.0278789671972356,0.0905889677108984,0.0339735660978956
"10",0.01,8,300,1,0.08,0.04,-0.0478976407992298,-0.187107380573071,0.184319460223933,0.0190720037718691,0.0626240207078709,0.022416857846833
"11",0.01,8,500,1,0.08,0,-0.0240818336002555,-7.9524996219682e-06,0.0635610970709612,0.0118878205974164,0.0459492972931527,0.0155850231127608
"12",0.01,8,700,1,0.12,0.04,-0.104749443441793,0.0445746832148108,0.133294220012132,0.00955757527574954,0.0360800458548551,0.013283465579912
"13",0.01,8,900,1,0.04,0.04,0.136096183946022,-0.0142628941939107,-0.16917015463374,0.0108923664811887,0.0303547698151254,0.0125886787849958
"14",0.01,8,1100,1,0.04,0.16,0.0404258410371319,-0.261023676075938,-0.00924896323130071,0.0117318853030694,0.0246797369096171,0.0139069131424559
"15",0.01,8,1300,1,0.04,0.08,0.0117241047903218,-0.0338139623656665,0.0290577940409237,0.00794117054936928,0.0259844258817175,0.0105862729243891
"16",0.01,8,1500,1,0.12,0.04,-0.162427622123059,0.313623194099111,0.166992808139204,0.00783983683719777,0.0294181293309305,0.00954499148915735
"17",0.01,10,100,1,0.04,0,-0.157199090235415,0.449930753668622,0.186435036433746,0.0181959583479687,0.0800895512516144,0.0230078453412431
"18",0.01,10,300,1,0.08,0.12,0.0371718073470537,0.342704382220183,-0.124083910710378,0.0121476305393771,0.0435090206923512,0.0187762074693168
"19",0.01,10,500,1,0,0.04,-0.0133495764824949,-0.135843858882758,0.0317938735277183,0.00906600602695335,0.0314236773897151,0.0128287983904909
"20",0.01,10,700,1,0.04,0,-0.0154299702044251,-0.0625529757614813,0.0200942700130003,0.00632611607090983,0.0273537322935826,0.00874068267963559
"21",0.01,10,900,1,0,0,0.0461386998624933,-0.216836422982594,-0.049534694165989,0.0047990149715474,0.0228252999521405,0.00806518215072406
"22",0.01,10,1100,1,0.2,0.12,0.0763422154510468,-0.373846008619261,-0.0851948765574846,0.00796030372998525,0.0306086009030912,0.0102503442636264
"23",0.01,10,1300,1,0.04,0,-0.0211725777797167,0.0849111081279663,-0.00203678147592038,0.0045131473034666,0.0199669481163246,0.00658679322923848
"24",0.01,10,1500,1,0.04,0,0.0343532178741197,0.00388408046218421,-0.0474565283683733,0.00590457617537095,0.0252951930315572,0.00615126968569209
"25",0.01,12,100,1,0.04,0.16,-0.153524255367973,-0.503353372197162,0.338865617756299,0.015548509977216,0.0740298549438336,0.0264554753038387
"26",0.01,12,300,1,0.04,0.04,-0.0642950572234772,0.614703036914431,0.0403728870375639,0.0064908548920426,0.035441174216089,0.0110660108138858
"27",0.01,12,500,1,0.04,0.04,-0.0570101962716967,0.362713351164104,-0.00546458476023616,0.00676852647996254,0.0329509628746212,0.00817349073879091
"28",0.01,12,700,1,0,0,-0.0272602502230824,0.182719902509742,-0.00740082017100439,0.00473440711957406,0.0225645238123434,0.00683270701700459
"29",0.01,12,900,1,0.08,0,-0.00369356318577886,0.00655387834231254,-0.006929226962144,0.00423653817930521,0.0243244905059979,0.00576495554187278
"30",0.01,12,1100,1,0.04,0.08,0.00281494253595554,0.147789272580966,-0.030463981451263,0.00567175709264776,0.0225272502794714,0.0071805925344589
"31",0.01,12,1300,1,0.12,0.04,0.0462564193064965,-0.245126156231423,-0.0471272267906427,0.00390067955259719,0.0191560782587348,0.0044526685519179
"32",0.01,12,1500,1,0.04,0,0.00268868283209386,-0.0430225309888323,0.00172399424249836,0.00433872973094847,0.0200700792521007,0.00533237663943135
"33",0.01,14,100,1,0,0,0.00270884426881125,0.490785866751459,-0.0666390090065448,0.00985890018923989,0.058720973599168,0.0164969082003059
"34",0.01,14,300,1,0.08,0,0.0206460573420928,0.164985611774188,-0.041838792744997,0.00741612224491468,0.0392157339723534,0.00897509548444059
"35",0.01,14,500,1,0.12,0.04,0.0700091198839253,-0.614313033082801,-0.0274843093956155,0.00594975321996807,0.0317861251809058,0.00723807145823263
"36",0.01,14,700,1,0.04,0.08,-0.0354670499063312,0.154573760843771,0.0521915375097529,0.00502020242931863,0.0267572676746467,0.0055972682715484
"37",0.01,14,900,1,0,0.04,0.00724997573939191,0.0743269273566398,-0.0122862480165678,0.00353938453870955,0.0178623022956273,0.00532412846748485
"38",0.01,14,1100,1,0.04,0.08,0.0342077110781726,-0.00708334954938337,-0.0570470927701568,0.00370351042111871,0.0201622247249198,0.00531483428824688
"39",0.01,14,1300,1,0,0.04,0.00733515965740978,-0.139758805228171,0.0381660771263231,0.00350847796615347,0.0164950095552845,0.00502936978496096
"40",0.01,14,1500,1,0.08,0,0.0250589257490685,-0.169656950149227,0.0120436988349485,0.00261085497670946,0.0187050934631471,0.00337404354414658
"41",0.01,16,100,1,0.2,0.04,0.0645521298479136,-0.897306831573436,-0.0385785861969482,0.0108628113945241,0.0804984887771679,0.0130022956320648
"42",0.01,16,300,1,0.16,0.04,-0.0788226383805572,0.493816861309697,0.0623356834286731,0.00757286251026876,0.0451668218788478,0.00754186795846107
"43",0.01,16,500,1,0,0.08,-0.0238224332320964,-0.0364263533821517,0.0406797202763746,0.00591769526357782,0.0274691400846483,0.00717712646099836
"44",0.01,16,700,1,0.08,0,-0.0405714219902539,0.433383318960666,0.0160608368608303,0.00393078175585576,0.0263689550878997,0.00388846175136193
"45",0.01,16,900,1,0.04,0.04,-0.0457604263868873,0.410830484757033,0.0110598383965721,0.00358610484128352,0.0252311336506994,0.00502199559700178
"46",0.01,16,1100,1,0.08,0.04,-0.025483889546064,-0.0292994699304426,0.0404609451055304,0.00206682189922592,0.0175506752778691,0.00325185832004088
"47",0.01,16,1300,1,0.08,0,0.00505427559845245,-0.054707520775565,0.00752911576627025,0.00273085978321913,0.0220662659879474,0.00324724162854318
"48",0.01,16,1500,1,0.04,0.04,-0.0268990932929711,-0.0325846631797185,0.044331996343587,0.00248476061420962,0.0158875645056703,0.00337592160660461
"49",0.01,18,100,1,0.12,0,-0.0225957797032925,0.105386711033869,0.0815280609021129,0.00974862253066472,0.0760142553897083,0.0102145729913264
"50",0.01,18,300,1,0.12,0.04,0.00615086985598069,-0.34606428325137,0.0178232061036445,0.00487814337327997,0.0438709974400353,0.00524576028882446
"51",0.01,18,500,1,0.04,0,-0.0304800097591648,0.346476809643843,0.00290311362209044,0.0038050512522098,0.0303288292726673,0.00486691154746841
"52",0.01,18,700,1,0,0.04,0.0671341557638227,-0.189816188363116,-0.0758517748152045,0.00309675280238174,0.0190034461016947,0.00407349176202177
"53",0.01,18,900,1,0,0,-0.00043095667326682,0.0667704099911426,-0.0048565005639543,0.00258643720164228,0.0151894213355501,0.00319009693602032
"54",0.01,18,1100,1,0.08,0.04,-0.00162752546282732,-0.154318492099972,0.0328523589294762,0.0023628549854241,0.0170170964494262,0.00357597957741759
"55",0.01,18,1300,1,0,0,-0.00172623726732283,0.140158615206714,-0.0142229446742399,0.00211729447174501,0.0155387170945352,0.0027441505388818
"56",0.01,18,1500,1,0,0.16,0.0022238757095721,0.0755756287530535,-0.0127947688534447,0.00235550208626441,0.0121970115012545,0.00385505423268985
"57",0.01,20,100,1,0.04,0.04,-0.00564001942068003,-0.202922883625594,0.0103966529002898,0.00715482164833242,0.0577419215407061,0.0100786448531574
"58",0.01,20,300,1,0.08,0.04,0.0303782421220238,-0.0289502164346935,-0.0341571178193986,0.00487771143784441,0.0443517899648886,0.00589720000128613
"59",0.01,20,500,1,0.04,0.04,0.0295751298102225,0.0725462909856318,-0.0307666791226322,0.00347162171689907,0.028592158215298,0.00437960521163152
"60",0.01,20,700,1,0.08,0.08,0.00462392086547851,0.133873611063549,-0.0218147518871449,0.00322878161275446,0.0228735906413238,0.00421867858800965
"61",0.01,20,900,1,0,0.04,-0.0204895830567717,0.133007817345335,0.0117315793020681,0.00173735486308178,0.0169315809028688,0.00329225012974557
"62",0.01,20,1100,1,0.08,0,0.0223068300100984,-0.0557599519036659,-0.0289224210217803,0.0017666203347357,0.0152835519098809,0.00253571784463524
"63",0.01,20,1300,1,0.04,0,0.0175151124366596,0.0682780877128081,-0.0374343008975857,0.00206521685983184,0.0193478323773469,0.00287966654823434
"64",0.01,20,1500,1,0.08,0.08,0.00313016153465171,-0.125959216592977,0.00998964896387706,0.00166783169028522,0.0147855489050016,0.00270766974857471
"65",0.025,6,100,1,0.08,0.04,0.704992487462074,-1.23612622998618,-0.609879121792018,0.0444593628485914,0.100051749347445,0.0501251203786624
"66",0.025,6,300,1,0.04,0.04,0.1090236748723,0.103738902006856,-0.200967869960621,0.0237495022807868,0.0593223790112071,0.0318495870467575
"67",0.025,6,500,1,0.08,0.04,0.068744488173669,0.405008209717538,-0.288834536674311,0.0220735428075006,0.0612768756738498,0.0231568796142437
"68",0.025,6,700,1,0,0.04,-0.178700088333592,0.291801600559119,0.209194317712749,0.0134014360769542,0.031516139853619,0.0201907954096784
"69",0.025,6,900,1,0.04,0.04,-0.0732974276635233,0.186904767955656,-0.00198799486721914,0.0162056732795801,0.0312505291995491,0.0199751854761156
"70",0.025,6,1100,1,0.2,0,0.0871375464021654,-0.172484119769131,-0.0781281691123274,0.0143987703843879,0.0409245566710308,0.0161070413619463
"71",0.025,6,1300,1,0.16,0.04,0.0176029618745038,0.181216478613209,-0.0508652172400068,0.0142514795965923,0.0357810114902517,0.0157104915645078
"72",0.025,6,1500,1,0.16,0.04,0.079516258850374,-0.107561444160084,-0.102059556401229,0.0134270940497069,0.0306558258039459,0.0165263524413575
"73",0.025,8,100,1,0.08,0,0.037855857882413,-0.645171120512768,0.0670894048759217,0.0323041040713237,0.090749983607678,0.041603029187692
"74",0.025,8,300,1,0.04,0.08,-0.180393605896527,0.485100354457656,0.0665591078125526,0.0178855579382835,0.05260246385702,0.0208111802563408
