"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"1",0.01,6,100,1,0.12,0,-0.695434543470268,0.467900159834952,1.06021321082437,0.0356684547866361,0.123061449232904,0.0413248373987172
"2",0.01,6,300,1,0.08,0.04,0.0362024466005833,-0.488218454143231,0.174021515998995,0.0216967702598869,0.0615783701124713,0.029493589297538
"3",0.01,6,500,1,0.04,0,-0.120729021698973,0.192220919611588,0.108229840417023,0.0209878122123178,0.0447815206604987,0.0224376764592792
"4",0.01,6,700,1,0.12,0,-0.296797354149779,0.595610617310004,0.227959180269564,0.0187818200547263,0.0435898140601614,0.0204840281777643
"5",0.01,6,900,1,0,0,-0.0605678222066926,0.147393406685959,0.0859243251413879,0.0133403353448217,0.03191194381916,0.017437621888213
"6",0.01,6,1100,1,0,0.04,0.0592169898464,0.150365573920059,-0.0751792022089744,0.011741396397072,0.0284226336407723,0.0161235206742261
"7",0.01,6,1300,1,0.04,0.04,0.00434580493759704,-0.00094751684342488,0.0385778482690924,0.0122068227937687,0.028554316199679,0.0151613078689466
"8",0.01,6,1500,1,0.08,0.04,-0.0856650556807821,0.129551708196309,0.12737457655805,0.0133286867366992,0.0255999700554908,0.0177180880214607
"9",0.01,8,100,1,0.08,0,-0.0775788692921091,-0.29057617658818,0.16022731306505,0.0293299216417877,0.0907155866717143,0.0326593570235795
"10",0.01,8,300,1,0,0,-0.0622194956287049,-0.0712961915517382,0.113648834940246,0.0166157093042534,0.053630653022374,0.0210162038331431
"11",0.01,8,500,1,0,0,0.0541223273362251,-0.396030314512856,0.0476466854857229,0.0119729493598752,0.0362126831814685,0.0138609069796214
"12",0.01,8,700,1,0.04,0.08,-0.115454912389775,-0.468141792360087,0.294255904993979,0.0122498979476695,0.036804809550235,0.0154739642555321
"13",0.01,8,900,1,0.08,0,-0.0315937852508866,0.044387473756667,0.0869290858210172,0.00981766527379229,0.0314530546243299,0.0116902012260439
"14",0.01,8,1100,1,0.16,0.04,-0.0422889999639055,0.131227132959839,0.0232995207082744,0.0104026215519953,0.0352718598675141,0.00950499699161761
"15",0.01,8,1300,1,0,0.04,0.0857193491675301,-0.210315047472193,-0.0382711430450285,0.00778854591163291,0.0234413824724397,0.00976258504092729
"16",0.01,8,1500,1,0.08,0.12,0.0101652091493215,0.092041485702111,-0.0486294136417348,0.00830045873342248,0.028134844240753,0.00982280725497649
"17",0.01,10,100,1,0.08,0.04,0.180163626194011,-0.332562676952663,-0.194835345603923,0.0205320428506178,0.0922085937508664,0.0235509660013202
"18",0.01,10,300,1,0.04,0,0.0236099333297781,-0.362399832984275,0.0349954956949862,0.00952435138709138,0.0488990384139673,0.0119588724243521
