"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"16",0.01,8,1500,1,0.056,0.055,0.00343095886077407,0.00823734957395614,-0.0335570344754815,0.00743279022438532,0.0232862419394829,0.00909809848017188
"17",0.01,10,100,1,0.04,0.036,0.000730047601049179,0.0471228887129888,-0.0130299496621891,0.0202284567824465,0.0776846523316694,0.0266791800503049
"18",0.01,10,300,1,0.059,0.047,0.0237504105225519,-0.0795661002090717,-0.0390496790440771,0.0116993102174174,0.0461805801246489,0.014942049940629
"19",0.01,10,500,1,0.048,0.041,-0.0272211995801592,0.115997517549252,-0.00808214714109686,0.00926676251314679,0.0359532717236967,0.0114490668402892
"20",0.01,10,700,1,0.07,0.07,0.00813053371718383,0.0150666776509345,-0.038686173040692,0.0080272316419785,0.031966059739172,0.0101388506444863
"21",0.01,10,900,1,0.058,0.061,0.00330831615156182,0.0182682233993345,-0.0292735616650651,0.00691960913568329,0.0262856865342365,0.00856329179354702
"22",0.01,10,1100,1,0.058,0.083,0.00590294683807508,0.0603426621629457,-0.047532444959849,0.00612606738760246,0.0247933850472971,0.0078480634365926
"23",0.01,10,1300,1,0.054,0.085,0.00410964130647858,0.00060628698624124,-0.028861485602691,0.00565311342288535,0.0218815802096133,0.00710878996724462
"24",0.01,10,1500,1,0.052,0.082,0.00801678421949055,0.0205686881675832,-0.0407230586364743,0.00512418977390133,0.0201707567776267,0.00649070511726441
"25",0.01,12,100,1,0.058,0.037,-0.0151661690640675,0.0277400364258484,0.0135643329316956,0.0154023911365067,0.0749701333015542,0.0201398213692525
"26",0.01,12,300,1,0.055,0.045,0.0100712213783874,-0.0242183197167813,-0.0307810822147702,0.00874455235831588,0.0426074172966895,0.0110263660908273
"27",0.01,12,500,1,0.052,0.064,-0.0059116375068981,0.0642504609879035,-0.021003855017031,0.0069612694895988,0.0325625650042022,0.0091153825687916
"28",0.01,12,700,1,0.062,0.08,-0.000188389038641684,0.0247855093377073,-0.0264508749689151,0.00603343602695509,0.0275179890584005,0.00759706769436654
"29",0.01,12,900,1,0.05,0.072,0.0038765125854501,-0.000897188715241388,-0.0226121378230828,0.00492743714921725,0.0244571974803644,0.00642548066668645
"30",0.01,12,1100,1,0.056,0.078,-0.00844342729866399,0.034256092715492,-0.00926197147868531,0.00458845141064091,0.0224053060618468,0.00583761850696311
"31",0.01,12,1300,1,0.058,0.102,0.00421856372102492,-0.0292079774768662,-0.0211867253707689,0.00417972741564301,0.0201356619100068,0.00532385075612441
"32",0.01,12,1500,1,0.046,0.111,-0.00677315054208732,0.0646422677162117,-0.013698510548789,0.00383006610114682,0.0189778805674075,0.00501890852474864
"33",0.01,14,100,1,0.049,0.054,0.000298383786778588,0.0380277247370069,-0.0306932036693597,0.0123444426987724,0.0683546169788632,0.0162497442560737
"34",0.01,14,300,1,0.047,0.063,0.00470061428325482,-0.0578494661186073,-0.0155827182156538,0.00677129791925857,0.0387623681505473,0.00904730588598148
"35",0.01,14,500,1,0.063,0.078,-0.00565244497834288,0.0177253148361233,-0.00928402901963893,0.00547593841062919,0.0310311660463099,0.00717403315700561
"36",0.01,14,700,1,0.039,0.094,0.00154146279852874,0.0405446355625533,-0.0238063742211155,0.00447915322970003,0.0248797469569794,0.00581491440717456
"37",0.01,14,900,1,0.039,0.115,-0.000477801423766755,0.0179974790776637,-0.0170094108432008,0.00401000147539831,0.0218743222265143,0.00529526005623621
"38",0.01,14,1100,1,0.067,0.139,0.00664810353576072,-0.0281852684764563,-0.0178664911710784,0.00383696295692789,0.0212356198086963,0.00487033651297056
"39",0.01,14,1300,1,0.043,0.15,0.00159548268264688,0.0217860970285834,-0.0201873573983482,0.00324679292745233,0.0189276410672428,0.00423857369330661
"40",0.01,14,1500,1,0.051,0.18,0.00163139968668503,0.0274843212030795,-0.0222776968201405,0.00315225170494238,0.0171253805721011,0.00401537483011663
"41",0.01,16,100,1,0.042,0.045,0.0104540223276939,0.0163882471730737,-0.0209908103324585,0.00974937390415937,0.0609092336205566,0.0128689673612504
"42",0.01,16,300,1,0.051,0.083,0.00737674073851538,-0.034735698907691,-0.0214980649164325,0.00589127976324873,0.0368923920332857,0.00767164054590224
"43",0.01,16,500,1,0.045,0.108,0.0059561728246153,0.0177658656207187,-0.0328419590703808,0.00454184762964448,0.0278179949035823,0.00579647948634659
"44",0.01,16,700,1,0.046,0.137,0.0043810419940178,-0.00833604902043527,-0.0211371748261724,0.00365958705760664,0.0232974673718302,0.0050104066810554
"45",0.01,16,900,1,0.052,0.14,-0.00435041338876474,0.0451526774391481,-0.0149475911270861,0.00324481314216448,0.0211953074826822,0.00422032932135802
"46",0.01,16,1100,1,0.056,0.194,0.00316858132919203,0.00199945411791546,-0.0219455802430563,0.00304667592466749,0.01898790717127,0.00397377075203727
"47",0.01,16,1300,1,0.061,0.211,0.000785564037088513,0.00638877078003237,-0.0185515650790261,0.00275226004359079,0.017987142534313,0.00357286087985778
"48",0.01,16,1500,1,0.06,0.218,-0.00277657692057223,0.0276797944431506,-0.00918257919604504,0.00258189716355614,0.0165124961517831,0.00330197568910979
"49",0.01,18,100,1,0.045,0.045,-0.00212292942664276,0.0207766680564728,-0.0013608176085392,0.00804815484161616,0.0590629894180182,0.0106084500694034
"50",0.01,18,300,1,0.059,0.087,-0.00180423060218721,0.0196636644723347,-0.0144421953196014,0.00460009223774038,0.0347532884000535,0.00628458702715562
"51",0.01,18,500,1,0.052,0.115,-0.00637854215147249,0.0546022340201368,-0.0101377603995726,0.00363733566065922,0.0273225821518036,0.00473067548638667
"52",0.01,18,700,1,0.047,0.158,-0.00382805022098019,-0.0118282909795551,-0.00391087238815512,0.00316423687688653,0.0224105914689885,0.00430435773797745
"53",0.01,18,900,1,0.043,0.197,-0.00302760549501076,0.0553825545984523,-0.0133896264336027,0.00277078992309867,0.0194453615327389,0.00358772425268654
"54",0.01,18,1100,1,0.063,0.245,-0.00268861217592761,0.0100697669730786,-0.0107312399327674,0.00268688971860636,0.0186612659329668,0.00341984941656993
"55",0.01,18,1300,1,0.064,0.266,0.000322640899374811,-0.0134551465171177,-0.0102290337494621,0.00226468580763521,0.0169751079114819,0.00300155737912373
"56",0.01,18,1500,1,0.036,0.318,0.000730136765800601,0.00524043057819415,-0.0120669881003541,0.00212123202738001,0.0145821728024451,0.0028504580363506
"57",0.01,20,100,1,0.045,0.056,0.00323523274578923,0.0516028774941097,-0.0177111981256982,0.00701598421362941,0.0570805060856934,0.00918801073324495
"58",0.01,20,300,1,0.051,0.119,-0.000314863841627902,0.0416534042016255,-0.0122078556838702,0.00406644996262643,0.0326943129001448,0.00545806796167047
"59",0.01,20,500,1,0.045,0.146,0.00331269047224355,0.0176504402933173,-0.0144841712486031,0.00322857173252695,0.0249023028177857,0.00401982791475042
"60",0.01,20,700,1,0.056,0.226,-0.00181861177201163,0.0606228209909308,-0.0154351019617566,0.00271815916534836,0.0218040182669032,0.00368658415106281
"61",0.01,20,900,1,0.042,0.275,-0.00122071645323959,0.0610256250189402,-0.0113980264549134,0.00237155505722879,0.0189523076314139,0.00314646776373811
"62",0.01,20,1100,1,0.049,0.334,0.00245445784923775,-0.00513589102248857,-0.0146885956014461,0.00211422591354605,0.0168759011839959,0.00280662542680073
"63",0.01,20,1300,1,0.053,0.36,-0.0041693050080514,0.0434594895089905,-0.00701727265927943,0.00197135543066223,0.0154215395108946,0.00268056023579966
"64",0.01,20,1500,1,0.053,0.409,-0.00161365787282002,0.0304835243286475,-0.0101034033422768,0.00185155313591305,0.0146415622473142,0.00249126277771257
"65",0.025,6,100,1,0.052,0.051,0.0472218816755333,-0.0196151272452802,-0.125219983495696,0.0454076119528201,0.103481841192708,0.0559316088515616
"66",0.025,6,300,1,0.058,0.054,-0.033777153053139,0.0789670437311954,-0.0558146226018145,0.0265152697154084,0.0598807614871092,0.0339934573175656
"67",0.025,6,500,1,0.071,0.067,-0.0261093993292298,0.104330434618991,-0.0876073455371462,0.0210692186968467,0.0485758433898334,0.0254875112308379
"68",0.025,6,700,1,0.072,0.065,0.0114532249427215,-0.0560965936518765,-0.090886313072024,0.0173087499306374,0.0396644173764378,0.0212431450897149
"69",0.025,6,900,1,0.076,0.106,0.0221315277765931,0.0101566601004532,-0.148109773838185,0.0156371741591032,0.0360513539664943,0.0186462881568189
"70",0.025,6,1100,1,0.067,0.079,-0.01709415785604,0.0380637494680675,-0.0704542938035935,0.0133394025267249,0.0318111422586123,0.0166078761397635
"71",0.025,6,1300,1,0.071,0.12,0.00478288353504,0.0270311348643777,-0.112433338407561,0.0124575401944137,0.0290166381394499,0.0157864408024847
"72",0.025,6,1500,1,0.068,0.115,-0.00161390501012992,0.0462402470935178,-0.10557053957142,0.011311288419482,0.0269908275193049,0.0142455673420732
"73",0.025,8,100,1,0.046,0.04,0.000277409410503743,-0.159794086852898,-0.0162397569155191,0.0281881218689301,0.0873471133628332,0.0353588662551723
