"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"1",0.01,6,100,1,0.04,0.04,-0.230006123422086,0.778254818671055,0.0774987630574031,0.0459219155639627,0.0888586616218002,0.0597239227317857
"2",0.01,6,300,1,0.04,0.04,0.0299235529910068,0.0145734706235276,0.137027577625736,0.0256113892806537,0.0587697577633345,0.03080266607142
"3",0.01,6,500,1,0.08,0.04,-0.0676277308759777,-0.239852690727782,0.130014518531807,0.0200769239319965,0.0479739457997933,0.0236516540105904
"4",0.01,6,700,1,0.08,0,-0.0321669295884897,0.143718975968019,-0.00282725255058499,0.0206439033653658,0.0425216316061005,0.0214735642822027
"5",0.01,6,900,1,0,0.08,0.135131151996772,-0.256413417987148,-0.187869347612844,0.0144683861492229,0.0312865361991997,0.0197989469602013
"6",0.01,6,1100,1,0,0.04,0.229455129046156,-0.25703157928575,-0.250447057823453,0.0113143694697969,0.0309518913833302,0.0135863188241596
"7",0.01,6,1300,1,0.16,0.04,-0.0860799771081937,0.0486870100716861,0.151577880473105,0.011847093684475,0.0380072609610291,0.0141247176342773
"8",0.01,6,1500,1,0,0.04,0.150488135511261,-0.352352467324217,-0.074864256648993,0.0138462950526503,0.0269056615546733,0.0156997938006641
"9",0.01,8,100,1,0.04,0,-0.207101992200062,-0.10446393841604,0.463304712689206,0.020909911573764,0.0943719264566563,0.0311772883191093
"10",0.01,8,300,1,0.08,0,0.0987016540759893,-0.734709246671936,0.0312260997547229,0.0159890768242494,0.0576776111479164,0.0200880688183588
"11",0.01,8,500,1,0.04,0.04,-0.0830207763529741,0.00166571552232733,0.134614372756807,0.0132988042216606,0.0395505028071317,0.0151608243020155
"12",0.01,8,700,1,0.08,0,0.14221131578437,-0.165564351444607,-0.182183161323412,0.00974479196082343,0.031715922318863,0.00875285574839717
"13",0.01,8,900,1,0.04,0.16,0.0707788586314071,-0.102452362333008,-0.0763816434199267,0.00899712450090852,0.0317773125100034,0.0126464341643467
"14",0.01,8,1100,1,0,0.08,0.10934809921483,-0.073244915879409,-0.140312874957592,0.00884914882630756,0.022786873864494,0.0104934707402642
"15",0.01,8,1300,1,0.04,0.04,0.00112512303513398,-0.00709384866640619,-0.0358322950013599,0.00683449561745439,0.0255508048531982,0.00857986248452507
"16",0.01,8,1500,1,0.12,0.04,0.0312078081648245,-0.148225165394434,-0.0295767653159955,0.00836811195334297,0.0272692808708496,0.00943746991232629
