"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"1",0.01,6,100,1,0.04,0,0.565736836667039,-0.551794819424183,-0.826875416185455,0.0484380321854773,0.105662520432161,0.0561586342463885
"2",0.01,6,300,1,0.04,0,-0.272013331511922,-0.133049531487138,0.471390892533823,0.0262171937591758,0.05473523430931,0.0303321190825083
"3",0.01,6,500,1,0.12,0.08,-0.0298672872737234,0.0638749458242947,0.0767277828418973,0.0229101399673255,0.0597469754325474,0.0287562832747239
"4",0.01,6,700,1,0.16,0.04,-0.013929487317036,0.303770045810343,-0.0778011346262212,0.0156711869086598,0.046386954424777,0.0202003481817406
"5",0.01,6,900,1,0.04,0.08,-0.29700212337274,0.251765400969397,0.298615747904412,0.0129770211024274,0.0335031573114524,0.0193191659943334
"6",0.01,6,1100,1,0.12,0,-0.257769801080256,0.50912676793299,0.190784758564564,0.0135611051090826,0.0365071788326345,0.012577348136335
"7",0.01,6,1300,1,0.04,0.08,-0.036772412699017,0.106977747670413,-0.00541793637994467,0.0128258086068458,0.0266234960436033,0.016629933461015
"8",0.01,6,1500,1,0,0.12,-0.103818383183224,-0.0606163990511676,0.19846672796344,0.0133509920875987,0.0213297673714509,0.0186136896337996
"9",0.01,8,100,1,0.04,0.04,-0.185563476266626,0.583419634873204,0.154161166169183,0.0238996242680712,0.0854873206516066,0.0332152160960173
"10",0.01,8,300,1,0,0.04,-0.139278125010355,0.304071154409897,0.0986711939744351,0.0165310175907633,0.0487642629410446,0.0221048918579051
"11",0.01,8,500,1,0,0,0.00429069863945891,0.251012196592842,-0.0666823868026428,0.0111849380000208,0.0315870468001647,0.0147126089908344
"12",0.01,8,700,1,0.08,0.08,0.0864823247776116,-0.530302926223741,-0.0276695655710086,0.0121183645971103,0.0326370748038888,0.0168966235896897
"13",0.01,8,900,1,0.08,0,0.0293540920931903,0.0405177924669492,-0.060437963413585,0.00960173496938104,0.0299749086660824,0.0131707967208805
"14",0.01,8,1100,1,0.04,0.04,0.0179928361984524,-0.193115997714221,-0.0309537226066078,0.00813730454914284,0.0279336893779485,0.00975305090176912
"15",0.01,8,1300,1,0.04,0,-0.0404858881905415,0.0431384937232499,0.0541113850564708,0.00828181626999801,0.022355236960975,0.0111816991673128
"16",0.01,8,1500,1,0.04,0.12,-0.0207702998096033,0.114126968905551,0.0380441015152105,0.00809152303043697,0.0222872313678257,0.0119113050256663
"17",0.01,10,100,1,0.04,0.08,0.253454791004943,-0.768172078264471,-0.283047774855665,0.0193174562491494,0.0850964310989009,0.0260791451863665
"18",0.01,10,300,1,0,0.04,0.0805931209473258,-0.50214050835714,0.0733200905681484,0.0105564539035845,0.0329702354760347,0.0115462144002296
"19",0.01,10,500,1,0.04,0.08,-0.168779151757924,0.478703108473873,0.134609166430411,0.0096998773808924,0.0339492245615574,0.0120048923816443
"20",0.01,10,700,1,0.08,0,0.0195543834992132,0.0871503200712155,-0.0696347725833435,0.00714055580638813,0.0320489484646148,0.00774196712694884
"21",0.01,10,900,1,0,0.04,0.00669411700167913,-0.0931445742744762,0.0271948092226895,0.00552393241125311,0.0193063170556282,0.00684995607316428
"22",0.01,10,1100,1,0.04,0.08,-0.123972513877418,0.396803865098748,0.0780906347483052,0.00630372303382173,0.0238820199170838,0.00785723779766208
"23",0.01,10,1300,1,0.08,0,0.011202623294251,0.061258701784021,-0.0662227482320835,0.00546022016278914,0.0235870088137246,0.00610251841098812
