"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"1",0.01,6,100,1,0.12,0.04,0.0947795354630719,-0.262174860611343,0.0233489205139306,0.033966930483883,0.0862616890324248,0.0378201673391801
"2",0.01,6,300,1,0.04,0.04,0.0473074945569969,-0.19383624234349,-0.0800866538817137,0.0193178337382604,0.051669400658088,0.0219643437325917
"3",0.01,6,500,1,0.04,0.04,0.0180157876147103,0.0200337139980084,-0.0344474819970133,0.0122218232846318,0.0299470856463241,0.0193270715492948
"4",0.01,6,700,1,0,0,0.0888158449159093,0.0845991635256256,-0.220926629408244,0.0126023860291808,0.0259619915543296,0.0159265045894721
"5",0.01,6,900,1,0.12,0.12,0.0222860256519019,-0.0945937676920592,-0.0146473605683056,0.0133993007573582,0.0344863284783461,0.0161501599020352
"6",0.01,6,1100,1,0.12,0.04,-0.0193450045307551,-0.064996794179022,0.0385322426637844,0.0122587926189417,0.0303980467165118,0.012845057927428
"7",0.01,6,1300,1,0.08,0.08,0.0645515296939769,-0.0765621037516884,-0.104489327615689,0.0112006289205818,0.0249558329852919,0.013724709178226
"8",0.01,6,1500,1,0.04,0.16,0.098885938553198,-0.221588571105736,-0.115210499502629,0.0101233530548298,0.0188187087377313,0.0135698773012133
"9",0.01,8,100,1,0,0,0.196203787827434,-0.572054817221624,-0.221053766712777,0.0194030692569429,0.0651095017225265,0.0234155012690711
"10",0.01,8,300,1,0.08,0.04,-0.00528776048410947,0.307528987728317,-0.0561711681962081,0.0130641264986385,0.0377859834476122,0.0157638340660372
"11",0.01,8,500,1,0.04,0.12,0.0111019240808795,-0.343868611989537,0.0551180514203833,0.0112470837908754,0.0376315887859312,0.0133782033750315
"12",0.01,8,700,1,0.04,0.04,0.0872204908623871,0.015015701998897,-0.178858844815578,0.00852357619335659,0.0242422844476837,0.00941321808142402
"13",0.01,8,900,1,0.12,0.12,0.00801549370436675,0.162436377480369,-0.0230339208134472,0.00904858511239346,0.0270405083173148,0.0119848055498795
"14",0.01,8,1100,1,0.08,0.12,0.0675543641924185,-0.192090076217026,-0.0658275517982391,0.00490934430300214,0.0219236047763074,0.00861639693521152
"15",0.01,8,1300,1,0.16,0.28,-0.0117791038479172,-0.0546276913708915,0.0376017252430195,0.00795973009763246,0.0233829931871953,0.0105564169521429
"16",0.01,8,1500,1,0.12,0.36,-0.123766779565725,0.242039576113408,0.132286688669448,0.00674465824183761,0.0244717532829045,0.00791343010774998
"17",0.01,10,100,1,0.08,0.04,0.062928630398516,0.167517983581814,-0.135132586725653,0.0177024487815815,0.0710215239350781,0.0205839154310541
"18",0.01,10,300,1,0.04,0.08,-0.0560830087708155,-0.0597265789896536,0.0778821072371627,0.0086329482816544,0.0402296554065091,0.0112176225495979
"19",0.01,10,500,1,0.04,0.16,0.052603757238677,-0.0441207534655099,-0.082633667255455,0.00882389524133366,0.0285771006113314,0.0107958209512954
"20",0.01,10,700,1,0.04,0.04,0.00277000073647031,0.186138859731389,-0.0556791784776048,0.00642614653005649,0.0196842207685148,0.00720732111595776
"21",0.01,10,900,1,0.04,0.08,0.0655867202402666,-0.241901441096114,-0.0437449487001101,0.00445158562368441,0.0209812158488089,0.006608309510877
"22",0.01,10,1100,1,0.2,0.2,-0.00428853161294256,0.42377204415482,-0.065163338228975,0.00670915620116885,0.0230881285345881,0.0077541084726059
"23",0.01,10,1300,1,0,0.16,0.0361288005864841,-0.285860718778055,-0.0138221702185148,0.00346147596852627,0.0147309299358847,0.00403718956919874
"24",0.01,10,1500,1,0.04,0.28,0.0341026673186198,-0.214933499898426,0.0102604187578099,0.00421085998488801,0.0171407277704484,0.00646453315716342
"25",0.01,12,100,1,0.04,0.04,-0.0233291618280876,-0.267667625599708,0.0925998816641262,0.0103763523531875,0.0555023448523555,0.0146546504827683
